deepspeech-0.9.3-default-none-INT8
STARTING!
Duplicate flags: num_threads
Log parameter values verbosely: [0]
Min num runs: [100]
Min runs duration (seconds): [1e-09]
Num threads: [1]
Use caching: [0]
Min warmup runs: [10]
Min warmup runs duration (seconds): [1e-09]
Graph: [/data/local/tmp/deepspeech-0.9.3-none-none-none.tflite]
Enable op profiling: [1]
#threads used for CPU inference: [1]
Use xnnpack: [0]
Loaded model /data/local/tmp/deepspeech-0.9.3-none-none-none.tflite
The input model file size (MB): 188.957
Initialized session in 4.344ms.
Running benchmark for at least 10 iterations and at least 1e-09 seconds but terminate if exceeding 150 seconds.
count=10 first=3614750 curr=3560928 min=3560029 max=3614750 avg=3.56763e+06 std=15788

Running benchmark for at least 100 iterations and at least 1e-09 seconds but terminate if exceeding 150 seconds.
count=43 first=3562893 curr=3567466 min=3559697 max=3635126 avg=3.56649e+06 std=10887

Inference timings in us: Init: 4344, First inference: 3614750, Warmup (avg): 3.56763e+06, Inference (avg): 3.56649e+06
Note: as the benchmark tool itself affects memory footprint, the following is only APPROXIMATE to the actual memory footprint of the model at runtime. Take the information at your discretion.
Memory footprint delta from the start of the tool (MB): init=0.679688 overall=198.102
Profiling Info for Benchmark Initialization:
============================== Run Order ==============================
	             [node type]	          [start]	  [first]	 [avg ms]	     [%]	  [cdf%]	  [mem KB]	[times called]	[Name]
	         AllocateTensors	            0.000	    2.453	    2.453	100.000%	100.000%	   264.000	        1	AllocateTensors/0

============================== Top by Computation Time ==============================
	             [node type]	          [start]	  [first]	 [avg ms]	     [%]	  [cdf%]	  [mem KB]	[times called]	[Name]
	         AllocateTensors	            0.000	    2.453	    2.453	100.000%	100.000%	   264.000	        1	AllocateTensors/0

Number of nodes executed: 1
============================== Summary by node type ==============================
	             [Node type]	  [count]	  [avg ms]	    [avg %]	    [cdf %]	  [mem KB]	[times called]
	         AllocateTensors	        1	     2.453	   100.000%	   100.000%	   264.000	        1

Timings (microseconds): count=1 curr=2453
Memory (bytes): count=0
1 nodes observed



Operator-wise Profiling Info for Regular Benchmark Runs:
============================== Run Order ==============================
	             [node type]	          [start]	  [first]	 [avg ms]	     [%]	  [cdf%]	  [mem KB]	[times called]	[Name]
	                 RESHAPE	            0.006	    0.016	    0.004	  0.000%	  0.000%	     0.000	        1	[Reshape]:0
	        AudioSpectrogram	            0.011	    0.192	    0.192	  0.005%	  0.006%	     0.000	        1	[AudioSpectrogram]:1
	                    Mfcc	            0.204	    0.337	    0.339	  0.010%	  0.015%	     0.000	        1	[Mfcc]:2
	                 RESHAPE	            0.544	    0.002	    0.001	  0.000%	  0.015%	     0.000	        1	[mfccs]:3
	         FULLY_CONNECTED	            0.546	    5.261	    5.271	  0.148%	  0.163%	     0.000	        1	[Relu6]:4
	         FULLY_CONNECTED	            5.822	   18.651	   18.895	  0.530%	  0.693%	     0.000	        1	[Relu6_1]:5
	         FULLY_CONNECTED	           24.722	   18.697	   18.842	  0.528%	  1.221%	     0.000	        1	[Relu6_2]:6
	                 RESHAPE	           43.569	    0.031	    0.034	  0.001%	  1.222%	     0.000	        1	[Reshape_3]:7
	           STRIDED_SLICE	           43.604	    0.015	    0.015	  0.000%	  1.222%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/strided_slice]:8
	           STRIDED_SLICE	           43.620	    0.004	    0.004	  0.000%	  1.223%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/strided_slice_1]:9
	           STRIDED_SLICE	           43.625	    0.004	    0.004	  0.000%	  1.223%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/strided_slice_2]:10
	           STRIDED_SLICE	           43.629	    0.004	    0.004	  0.000%	  1.223%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/strided_slice_3]:11
	           STRIDED_SLICE	           43.634	    0.004	    0.004	  0.000%	  1.223%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/strided_slice_4]:12
	           STRIDED_SLICE	           43.638	    0.004	    0.004	  0.000%	  1.223%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/strided_slice_5]:13
	           STRIDED_SLICE	           43.643	    0.005	    0.004	  0.000%	  1.223%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/strided_slice_6]:14
	           STRIDED_SLICE	           43.648	    0.003	    0.003	  0.000%	  1.223%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/strided_slice_7]:15
	           STRIDED_SLICE	           43.653	    0.004	    0.003	  0.000%	  1.223%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/strided_slice_8]:16
	           STRIDED_SLICE	           43.657	    0.003	    0.004	  0.000%	  1.223%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/strided_slice_9]:17
	           STRIDED_SLICE	           43.662	    0.004	    0.004	  0.000%	  1.224%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/strided_slice_10]:18
	           STRIDED_SLICE	           43.666	    0.004	    0.004	  0.000%	  1.224%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/strided_slice_11]:19
	           STRIDED_SLICE	           43.671	    0.005	    0.004	  0.000%	  1.224%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/strided_slice_12]:20
	           STRIDED_SLICE	           43.676	    0.004	    0.004	  0.000%	  1.224%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/strided_slice_13]:21
	           STRIDED_SLICE	           43.681	    0.004	    0.005	  0.000%	  1.224%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/strided_slice_14]:22
	           STRIDED_SLICE	           43.686	    0.004	    0.004	  0.000%	  1.224%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/strided_slice_15]:23
	           CONCATENATION	           43.692	    0.017	    0.018	  0.000%	  1.225%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/concat]:24
	         FULLY_CONNECTED	           43.710	  217.164	  217.514	  6.099%	  7.324%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/BiasAdd]:25
	                   SPLIT	          261.229	    0.029	    0.026	  0.001%	  7.325%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split, cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split:1, cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split:2, cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split:3]:26
	                LOGISTIC	          261.257	    0.266	    0.269	  0.008%	  7.332%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Sigmoid]:27
	                     MUL	          261.526	    0.026	    0.027	  0.001%	  7.333%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/mul]:28
	                LOGISTIC	          261.554	    0.251	    0.255	  0.007%	  7.340%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Sigmoid_1]:29
	                    TANH	          261.810	    0.234	    0.239	  0.007%	  7.347%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Tanh]:30
	                     MUL	          262.050	    0.021	    0.022	  0.001%	  7.347%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/mul_1]:31
	                     ADD	          262.073	    0.024	    0.024	  0.001%	  7.348%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/add_1]:32
	                LOGISTIC	          262.098	    0.250	    0.254	  0.007%	  7.355%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Sigmoid_2]:33
	                    TANH	          262.354	    0.230	    0.232	  0.007%	  7.362%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Tanh_1]:34
	                     MUL	          262.586	    0.021	    0.022	  0.001%	  7.362%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/mul_2]:35
	           CONCATENATION	          262.609	    0.008	    0.008	  0.000%	  7.363%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/concat_1]:36
	         FULLY_CONNECTED	          262.618	  217.183	  217.522	  6.100%	 13.462%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/BiasAdd_1]:37
	                   SPLIT	          480.144	    0.024	    0.026	  0.001%	 13.463%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split_1, cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split_1:1, cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split_1:2, cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split_1:3]:38
	                LOGISTIC	          480.174	    0.264	    0.265	  0.007%	 13.470%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Sigmoid_3]:39
	                     MUL	          480.442	    0.027	    0.029	  0.001%	 13.471%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/mul_3]:40
	                LOGISTIC	          480.472	    0.254	    0.252	  0.007%	 13.478%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Sigmoid_4]:41
	                    TANH	          480.725	    0.235	    0.236	  0.007%	 13.485%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Tanh_2]:42
	                     MUL	          480.963	    0.022	    0.023	  0.001%	 13.486%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/mul_4]:43
	                     ADD	          480.987	    0.023	    0.024	  0.001%	 13.486%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/add_3]:44
	                LOGISTIC	          481.011	    0.251	    0.256	  0.007%	 13.493%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Sigmoid_5]:45
	                    TANH	          481.269	    0.230	    0.231	  0.006%	 13.500%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Tanh_3]:46
	                     MUL	          481.501	    0.021	    0.022	  0.001%	 13.501%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/mul_5]:47
	           CONCATENATION	          481.524	    0.007	    0.007	  0.000%	 13.501%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/concat_2]:48
	         FULLY_CONNECTED	          481.532	  218.198	  217.557	  6.101%	 19.601%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/BiasAdd_2]:49
	                   SPLIT	          699.094	    0.026	    0.026	  0.001%	 19.602%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split_2, cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split_2:1, cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split_2:2, cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split_2:3]:50
	                LOGISTIC	          699.122	    0.267	    0.269	  0.008%	 19.610%	     0.000	        1	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Sigmoid_6]:51
