deepspeech-0.9.3-default-none-INT8
STARTING!
Duplicate flags: num_threads
Log parameter values verbosely: [0]
Min num runs: [100]
Min runs duration (seconds): [1e-09]
Num threads: [1]
Use caching: [0]
Min warmup runs: [10]
Min warmup runs duration (seconds): [1e-09]
Graph: [/data/local/tmp/deepspeech-0.9.3-default-none-INT8.tflite]
Enable op profiling: [1]
#threads used for CPU inference: [1]
Use xnnpack: [0]
Loaded model /data/local/tmp/deepspeech-0.9.3-default-none-INT8.tflite
The input model file size (MB): 47.37
Initialized session in 12.858ms.
Running benchmark for at least 10 iterations and at least 1e-09 seconds but terminate if exceeding 150 seconds.
count=10 first=9236579 curr=9220735 min=9217314 max=9236579 avg=9.22305e+06 std=6322

Running benchmark for at least 100 iterations and at least 1e-09 seconds but terminate if exceeding 150 seconds.
count=17 first=9221411 curr=9220530 min=9218200 max=9239638 avg=9.22145e+06 std=4730

Inference timings in us: Init: 12858, First inference: 9236579, Warmup (avg): 9.22305e+06, Inference (avg): 9.22145e+06
Note: as the benchmark tool itself affects memory footprint, the following is only APPROXIMATE to the actual memory footprint of the model at runtime. Take the information at your discretion.
Memory footprint delta from the start of the tool (MB): init=0.9375 overall=51.1836
Profiling Info for Benchmark Initialization:
============================== Run Order ==============================
	             [node type]	          [start]	  [first]	 [avg ms]	     [%]	  [cdf%]	  [mem KB]	[times called]	[Name]
	         AllocateTensors	            0.000	    9.937	    9.937	100.000%	100.000%	   264.000	        1	AllocateTensors/0

============================== Top by Computation Time ==============================
	             [node type]	          [start]	  [first]	 [avg ms]	     [%]	  [cdf%]	  [mem KB]	[times called]	[Name]
	         AllocateTensors	            0.000	    9.937	    9.937	100.000%	100.000%	   264.000	        1	AllocateTensors/0

Number of nodes executed: 1
============================== Summary by node type ==============================
	             [Node type]	  [count]	  [avg ms]	    [avg %]	    [cdf %]	  [mem KB]	[times called]
	         AllocateTensors	        1	     9.937	   100.000%	   100.000%	   264.000	        1

Timings (microseconds): count=1 curr=9937
Memory (bytes): count=0
1 nodes observed



Operator-wise Profiling Info for Regular Benchmark Runs:
============================== Run Order ==============================
	             [node type]	          [start]	  [first]	 [avg ms]	     [%]	  [cdf%]	  [mem KB]	[times called]	[Name]
	                QUANTIZE	            0.006	    0.024	    0.014	  0.000%	  0.000%	     0.000	        1	[input_samples_int8]:0
	                QUANTIZE	            0.021	    0.033	    0.033	  0.000%	  0.001%	     0.000	        1	[previous_state_h_int8]:1
	                QUANTIZE	            0.055	    0.033	    0.033	  0.000%	  0.001%	     0.000	        1	[previous_state_c_int8]:2
	                QUANTIZE	            0.089	    0.123	    0.128	  0.001%	  0.002%	     0.000	        1	[input_node_int8]:3
	                 RESHAPE	            0.217	    0.001	    0.001	  0.000%	  0.002%	     0.000	        1	[Reshape]:4
	              DEQUANTIZE	            0.220	    0.010	    0.009	  0.000%	  0.002%	     0.000	        1	[Reshape_float]:5
